EmployeeID,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,YearsInRole,MonthsInCurrentRole,PercentSalaryHike,NumCompaniesWorked,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,TrainingTimesLastYear,PromotionInLast5Years,Gender,MaritalStatus,EducationField,Attrition
820,60,Finance,Manager,6502,13,1,49,19,9,2,3,3,1,1,0,Male,Single,Life Sciences,0
821,28,IT,Engineer,2386,35,10,49,22,9,1,4,3,1,2,1,Male,Divorced,Technical,0
822,64,HR,Specialist,15221,35,7,10,12,4,14,2,2,3,3,0,Male,Divorced,Other,0
823,40,HR,Manager,13642,19,0,30,19,9,17,2,1,3,0,0,Female,Divorced,Medical,0
824,33,Finance,Executive,4154,18,11,32,15,1,13,1,3,2,2,1,Male,Married,Technical,1
825,48,Operations,Manager,13484,6,1,13,23,4,19,1,2,4,5,0,Female,Married,Technical,0
826,28,Finance,Engineer,19255,3,17,15,0,7,23,3,4,1,1,0,Male,Divorced,Other,0
827,33,IT,Specialist,8635,33,6,10,14,5,15,3,4,4,0,1,Female,Single,Life Sciences,1
828,25,Finance,Engineer,1820,1,16,32,19,2,27,1,2,3,3,1,Male,Single,Life Sciences,0
829,21,Sales,Analyst,6154,4,13,6,15,7,25,4,1,4,4,0,Male,Divorced,Medical,0
830,57,IT,Specialist,17631,9,6,30,24,8,14,3,2,1,1,1,Female,Single,Other,0
831,21,IT,Engineer,12270,31,2,47,20,4,2,2,1,1,1,1,Male,Single,Life Sciences,0
832,42,Operations,Executive,8053,12,5,45,17,1,7,2,4,4,1,1,Male,Married,Medical,0
833,20,HR,Specialist,13059,38,19,46,20,1,17,4,3,1,1,1,Male,Single,Medical,0
834,49,IT,Specialist,10509,4,1,13,24,6,18,1,2,2,0,0,Male,Single,Life Sciences,0
835,20,HR,Manager,14982,9,16,27,24,0,6,3,4,3,3,0,Female,Divorced,Other,0
836,44,Finance,Executive,8998,9,11,52,18,9,27,2,3,3,2,1,Male,Married,Technical,0
837,46,Sales,Analyst,8136,37,11,42,20,1,21,1,4,1,0,0,Female,Married,Life Sciences,1
838,49,Operations,Engineer,8862,26,16,15,12,9,8,3,2,3,3,1,Male,Single,Technical,0
839,36,HR,Manager,17895,20,9,18,11,3,28,4,2,2,2,0,Male,Divorced,Technical,0
840,38,IT,Engineer,18078,7,2,16,22,0,27,2,3,1,1,0,Male,Married,Other,0
841,22,HR,Analyst,4037,0,19,58,13,3,2,4,2,2,3,1,Male,Married,Other,0
842,35,IT,Analyst,16716,27,17,25,17,9,1,4,4,2,1,1,Female,Single,Medical,0
843,45,HR,Specialist,4509,38,12,5,20,4,16,4,3,3,3,0,Male,Married,Other,0
844,59,IT,Analyst,15709,13,11,42,25,8,7,3,3,3,5,0,Male,Divorced,Medical,0
845,39,Finance,Engineer,17175,20,16,48,25,0,22,4,4,4,4,0,Male,Divorced,Life Sciences,0
846,38,IT,Executive,16529,29,3,8,17,4,24,3,1,2,1,1,Female,Married,Technical,1
847,23,IT,Executive,3577,20,9,49,12,1,11,3,3,3,1,0,Female,Divorced,Other,0
848,18,Sales,Specialist,15407,8,10,16,13,8,15,4,1,2,1,1,Female,Divorced,Life Sciences,0
849,22,IT,Engineer,5367,16,5,30,12,5,13,4,4,4,5,1,Female,Single,Medical,0
850,58,Sales,Engineer,17652,4,5,11,19,1,24,1,4,2,0,1,Male,Married,Other,0
851,29,Operations,Analyst,6373,30,8,22,11,2,2,2,3,1,2,0,Male,Married,Technical,1
852,43,Sales,Engineer,10135,39,14,53,13,7,14,1,2,4,1,1,Female,Single,Life Sciences,0
853,63,Finance,Manager,1797,37,1,53,15,0,24,2,3,4,1,0,Male,Single,Other,0
854,51,Sales,Analyst,14595,18,3,4,20,2,6,2,2,2,0,1,Male,Single,Other,1
855,31,Operations,Manager,10536,35,4,42,23,9,9,1,1,2,0,0,Female,Single,Life Sciences,0
856,43,Finance,Specialist,2515,32,16,35,25,0,28,1,2,3,4,0,Male,Divorced,Medical,0
857,62,HR,Executive,2884,12,7,58,20,7,7,2,3,1,3,1,Female,Divorced,Medical,0
858,44,HR,Specialist,10245,13,7,35,14,0,18,2,2,4,1,1,Female,Single,Other,1
859,26,Sales,Executive,19153,32,11,2,12,4,24,2,4,4,3,0,Female,Married,Medical,0
860,43,Sales,Specialist,2760,28,7,57,11,3,9,3,1,4,0,0,Female,Married,Medical,0
861,64,Operations,Engineer,9201,35,18,23,18,6,23,2,4,3,0,1,Female,Married,Life Sciences,0
862,39,Operations,Manager,11901,9,2,54,24,4,4,4,4,1,4,1,Female,Single,Medical,0
863,64,IT,Executive,17019,30,17,56,0,7,9,4,4,4,2,0,Male,Divorced,Medical,0
864,47,Operations,Analyst,13364,5,18,16,18,0,4,4,4,4,5,0,Male,Divorced,Life Sciences,0
865,60,IT,Manager,17181,0,18,38,0,4,12,1,2,3,5,1,Male,Divorced,Other,0
866,34,Finance,Analyst,7043,6,14,25,24,3,4,1,4,2,5,0,Female,Divorced,Other,0
867,43,Sales,Manager,19765,26,5,3,23,2,25,1,2,4,0,1,Female,Married,Life Sciences,1
868,53,Finance,Manager,13988,20,15,54,16,4,24,2,4,1,1,1,Female,Married,Technical,0
869,18,Operations,Specialist,11579,27,7,44,15,9,20,4,3,1,4,1,Male,Divorced,Life Sciences,0
870,25,Finance,Executive,12244,15,15,11,16,2,14,2,4,1,2,1,Male,Single,Technical,0
871,52,Finance,Executive,5309,22,17,0,24,7,24,3,3,1,5,0,Female,Divorced,Medical,0
872,32,Finance,Manager,8706,19,19,20,12,2,24,3,2,3,4,1,Female,Divorced,Other,0
873,64,Operations,Engineer,15246,37,15,18,23,0,7,1,1,4,0,1,Female,Single,Technical,0
874,39,Finance,Engineer,17495,24,10,20,12,8,26,3,2,3,5,0,Female,Divorced,Technical,0
875,31,IT,Analyst,17535,27,6,51,22,8,13,4,1,1,2,0,Female,Married,Medical,1
876,43,Operations,Analyst,13171,4,16,17,20,5,22,3,1,1,3,1,Male,Single,Other,0
877,45,Finance,Specialist,14710,20,16,42,0,9,8,1,4,1,2,1,Female,Single,Medical,1
878,40,Operations,Manager,19293,17,11,51,13,0,23,2,1,3,1,1,Female,Divorced,Other,0
879,31,HR,Analyst,6697,5,12,2,21,7,5,3,2,1,5,1,Female,Married,Other,0
880,41,IT,Analyst,17053,28,9,48,11,1,12,4,4,4,5,1,Female,Married,Medical,0
881,19,Finance,Manager,8952,18,6,43,19,8,13,4,1,1,3,1,Male,Married,Technical,0
882,62,HR,Specialist,10218,32,13,31,17,7,29,4,2,4,3,0,Female,Divorced,Life Sciences,1
883,43,HR,Analyst,16359,0,0,9,12,2,20,2,1,4,5,0,Female,Divorced,Other,0
884,31,Operations,Specialist,3672,2,16,39,16,4,14,4,1,1,1,1,Female,Married,Other,0
885,24,HR,Executive,14658,20,3,14,16,8,28,1,4,3,3,0,Male,Divorced,Life Sciences,0
886,20,IT,Specialist,18163,34,4,4,21,0,18,1,4,2,0,0,Female,Married,Life Sciences,0
887,64,IT,Engineer,12585,39,19,3,18,8,27,4,2,2,5,1,Male,Divorced,Medical,0
888,40,Sales,Engineer,5481,2,6,57,15,3,24,3,4,4,2,0,Female,Single,Other,1
889,63,IT,Specialist,6747,24,9,27,0,3,25,4,4,3,2,0,Female,Single,Medical,0
890,60,HR,Engineer,12053,37,16,52,17,3,20,1,3,2,1,1,Female,Divorced,Life Sciences,1
891,64,IT,Executive,7635,19,6,51,0,9,4,1,3,1,0,1,Female,Divorced,Medical,1
892,62,Operations,Manager,7073,33,0,50,12,8,21,1,2,1,3,1,Female,Married,Other,0
893,35,Sales,Engineer,15231,20,6,52,20,5,18,3,4,4,5,0,Female,Single,Technical,0
894,55,HR,Engineer,8689,22,10,3,14,7,7,3,2,3,2,1,Female,Married,Technical,0
895,52,Sales,Specialist,16041,5,8,14,17,3,15,3,3,3,2,0,Female,Divorced,Other,0
896,32,HR,Executive,12378,12,11,16,18,2,21,1,3,2,2,1,Female,Married,Medical,0
897,42,Operations,Manager,12587,22,2,43,24,0,6,2,3,2,2,1,Male,Married,Life Sciences,0
898,54,Sales,Specialist,15167,8,3,2,16,9,16,4,2,1,4,1,Male,Divorced,Life Sciences,0
899,45,Finance,Specialist,4276,16,3,9,25,6,20,4,4,4,1,1,Male,Single,Technical,0
900,27,HR,Executive,10811,1,12,46,18,3,24,1,1,3,3,0,Male,Married,Medical,0
901,56,Finance,Manager,9197,18,18,41,20,7,8,3,4,2,5,0,Female,Divorced,Life Sciences,0
902,34,Sales,Executive,16129,18,9,55,12,2,28,2,2,2,5,1,Female,Married,Life Sciences,0
903,56,Finance,Manager,9886,6,4,22,22,0,21,2,3,4,5,0,Male,Divorced,Other,0
904,39,Finance,Executive,18546,19,6,17,14,4,16,3,1,4,3,1,Male,Divorced,Medical,0
905,43,Sales,Specialist,9544,8,15,0,19,1,28,4,2,1,1,1,Male,Divorced,Medical,0
906,61,Operations,Specialist,11115,16,0,34,17,2,22,4,3,4,0,0,Male,Single,Life Sciences,0
907,42,Finance,Analyst,16534,26,11,52,21,5,16,2,2,1,1,0,Female,Single,Medical,1
908,34,Finance,Engineer,6560,1,1,57,0,2,3,2,1,1,2,1,Male,Divorced,Medical,1
909,30,Operations,Executive,12400,35,6,30,17,2,17,3,3,4,2,1,Female,Single,Medical,0
910,37,Finance,Analyst,7081,18,10,58,16,5,9,4,4,4,1,1,Female,Married,Other,0
911,42,Finance,Engineer,3514,16,12,43,0,4,25,2,2,4,1,0,Female,Single,Life Sciences,0
912,21,Finance,Executive,14497,4,1,0,22,9,3,4,1,4,3,1,Male,Single,Technical,0
913,27,IT,Manager,12135,38,6,2,22,8,20,2,4,4,3,1,Male,Married,Medical,0
914,20,Operations,Engineer,15148,17,14,2,19,0,29,3,1,1,4,1,Female,Married,Life Sciences,0
915,58,Finance,Specialist,8648,6,10,36,21,2,7,4,2,2,5,1,Male,Married,Technical,0
916,62,Operations,Analyst,15522,16,1,18,19,2,18,2,1,3,4,1,Male,Divorced,Other,0
917,35,HR,Engineer,7419,38,6,28,24,5,12,2,3,3,5,1,Female,Married,Life Sciences,0
918,64,HR,Engineer,17386,35,3,24,21,7,19,2,1,1,2,0,Female,Married,Other,0
919,53,Finance,Specialist,8138,39,10,32,15,2,16,2,2,1,4,1,Male,Married,Life Sciences,0
920,64,Operations,Executive,6151,3,1,35,0,2,22,3,3,2,4,1,Female,Divorced,Other,0
921,39,Operations,Manager,2109,37,15,28,11,5,27,4,1,4,0,0,Male,Single,Life Sciences,0
922,51,Operations,Specialist,9440,24,6,57,14,7,24,4,1,1,1,0,Male,Divorced,Other,1
923,64,IT,Manager,11848,4,12,25,11,5,17,1,3,3,3,1,Female,Single,Technical,0
924,25,HR,Executive,5366,29,4,3,23,9,20,4,4,4,4,0,Female,Married,Life Sciences,0
925,57,Operations,Engineer,18255,11,16,48,19,2,15,1,4,1,3,1,Male,Divorced,Technical,0
926,61,Operations,Manager,18499,3,11,13,0,3,1,2,3,4,5,0,Female,Divorced,Medical,1
927,36,IT,Analyst,3753,23,18,49,15,0,2,3,1,3,4,0,Male,Single,Technical,0
928,59,IT,Analyst,6442,28,6,26,25,7,8,3,4,4,5,1,Female,Divorced,Life Sciences,0
929,58,Operations,Specialist,13830,8,5,32,17,3,22,2,3,1,4,0,Male,Divorced,Technical,1
930,54,Sales,Executive,2364,3,7,21,17,5,25,1,2,1,2,1,Female,Single,Life Sciences,0
931,23,Operations,Specialist,2768,23,12,47,22,2,2,2,1,3,0,0,Male,Divorced,Other,0
932,43,Operations,Specialist,8954,13,4,2,22,5,19,3,2,2,5,1,Male,Divorced,Medical,0
933,51,IT,Specialist,15166,4,1,22,25,8,9,3,1,2,1,0,Female,Married,Technical,0
934,62,IT,Analyst,13870,17,8,20,17,8,9,4,4,4,1,1,Male,Married,Medical,0
935,23,Operations,Analyst,6729,18,10,40,25,9,13,1,2,1,2,1,Male,Married,Technical,1
936,54,Operations,Specialist,17809,11,5,22,20,2,6,4,2,1,2,1,Male,Married,Life Sciences,0
937,50,Operations,Analyst,5554,17,6,3,25,2,15,3,3,3,1,1,Male,Married,Technical,0
938,39,IT,Executive,2435,16,6,20,15,3,19,3,4,3,5,0,Male,Divorced,Medical,0
939,38,Operations,Specialist,13672,29,18,36,20,6,21,4,4,1,1,1,Female,Divorced,Technical,1
940,23,Operations,Analyst,12030,23,5,42,12,2,15,4,1,3,0,0,Male,Married,Medical,1
941,23,Finance,Manager,17060,10,10,30,0,9,18,3,3,2,4,0,Male,Single,Medical,0
942,21,Sales,Specialist,17656,34,10,20,11,7,7,4,3,2,0,1,Male,Married,Life Sciences,0
943,47,HR,Specialist,18209,22,6,25,14,7,26,4,1,4,1,1,Female,Divorced,Other,0
944,28,Sales,Executive,11226,16,1,40,22,5,11,1,2,3,4,0,Female,Single,Other,0
945,47,Finance,Engineer,9274,0,18,57,19,3,8,3,1,4,1,0,Male,Married,Technical,1
946,48,HR,Engineer,3485,14,3,34,14,4,6,2,1,3,0,0,Male,Single,Medical,0
947,41,Operations,Executive,15752,31,5,37,19,1,8,1,1,3,0,1,Female,Married,Life Sciences,1
948,26,Finance,Executive,6103,8,16,23,23,5,2,2,3,2,5,1,Female,Divorced,Other,0
949,20,Operations,Executive,17460,14,4,10,0,2,19,4,1,1,5,0,Male,Married,Life Sciences,0
950,48,IT,Engineer,10962,27,6,40,25,5,16,4,1,3,0,0,Female,Single,Life Sciences,0
951,57,Finance,Executive,15666,23,8,28,0,4,7,2,1,3,4,0,Male,Divorced,Medical,0
952,54,IT,Analyst,9254,34,0,46,24,1,10,4,4,3,5,1,Male,Married,Technical,0
953,53,Finance,Specialist,15746,21,0,54,18,4,12,4,2,1,5,0,Male,Married,Medical,0
954,41,Finance,Specialist,5578,26,18,59,11,4,17,1,2,4,3,0,Female,Married,Other,1
955,48,IT,Manager,14353,18,5,2,16,8,7,2,2,4,3,0,Male,Married,Other,0
956,23,HR,Manager,19251,11,17,0,19,7,22,1,2,3,5,0,Male,Divorced,Life Sciences,0
957,19,Sales,Specialist,5542,19,9,51,25,6,8,2,3,3,1,1,Female,Divorced,Medical,0
958,37,Operations,Analyst,17784,0,10,53,13,2,7,1,3,4,4,0,Male,Married,Medical,0
959,45,Finance,Engineer,15889,20,0,18,16,9,4,3,1,4,2,1,Male,Divorced,Life Sciences,0
960,28,Operations,Engineer,4075,0,0,45,17,3,3,3,3,2,5,1,Male,Single,Technical,0
961,21,IT,Analyst,8254,9,12,48,25,5,19,2,2,3,3,0,Female,Divorced,Life Sciences,1
962,32,Operations,Engineer,19465,31,4,21,14,2,15,3,4,4,4,1,Female,Single,Life Sciences,0
963,23,IT,Executive,3486,38,19,13,22,8,4,1,1,2,4,0,Male,Single,Other,0
964,47,Operations,Specialist,16970,21,0,48,21,7,25,2,1,1,3,0,Female,Divorced,Medical,1
965,55,Sales,Specialist,7468,17,19,56,21,5,9,3,2,3,4,0,Male,Married,Other,0
966,19,Sales,Analyst,8993,31,2,58,0,3,13,3,2,4,4,0,Male,Divorced,Life Sciences,0
967,32,Sales,Engineer,5603,26,17,13,25,6,18,2,2,3,3,0,Female,Single,Medical,1
968,28,Sales,Manager,3576,27,8,43,13,2,21,3,3,2,0,1,Female,Single,Life Sciences,0
969,25,Sales,Manager,4494,17,13,15,19,9,16,3,1,4,5,1,Male,Divorced,Life Sciences,0
970,43,Sales,Engineer,5244,38,16,32,25,7,1,2,2,1,1,0,Female,Single,Technical,0
971,62,IT,Manager,15966,28,13,12,12,0,4,3,4,1,2,1,Female,Divorced,Other,0
972,61,Finance,Analyst,16023,17,3,37,19,2,18,3,1,2,1,0,Female,Divorced,Other,0
973,22,Operations,Analyst,7094,7,4,48,24,4,8,3,1,1,0,1,Male,Married,Life Sciences,0
974,23,Sales,Engineer,9031,30,16,11,21,4,20,3,3,1,0,1,Male,Single,Technical,0
975,43,IT,Manager,8871,33,1,54,14,9,16,4,1,1,4,0,Female,Divorced,Life Sciences,0
976,21,IT,Analyst,16047,6,4,50,19,1,21,2,2,1,1,1,Male,Single,Life Sciences,1
977,36,IT,Analyst,19528,35,3,37,22,9,11,4,2,1,0,1,Male,Divorced,Life Sciences,0
978,37,Finance,Executive,4644,17,3,38,19,7,20,4,4,1,1,1,Female,Divorced,Technical,0
979,50,Operations,Executive,15490,37,5,32,22,4,21,1,1,1,0,0,Male,Married,Medical,0
980,37,Finance,Analyst,15583,8,19,32,15,6,21,4,1,4,2,1,Female,Divorced,Technical,0
981,29,HR,Engineer,18126,8,12,28,11,6,21,4,3,1,0,1,Male,Married,Life Sciences,0
982,64,IT,Specialist,9454,7,4,4,16,4,27,1,2,4,1,1,Male,Single,Medical,0
983,18,HR,Specialist,8769,34,6,5,22,7,19,3,4,3,4,1,Female,Married,Life Sciences,0
984,43,Sales,Analyst,8630,17,19,30,12,8,23,3,2,2,1,1,Male,Married,Technical,0
985,31,Sales,Analyst,8328,4,0,15,24,3,19,4,1,1,3,1,Female,Single,Technical,0
986,55,Finance,Analyst,10344,13,13,30,0,3,18,1,1,2,1,1,Male,Married,Medical,0
987,54,Operations,Engineer,15720,27,3,24,19,7,19,3,4,1,2,1,Male,Married,Technical,0
988,28,HR,Executive,7831,29,16,47,12,0,11,1,1,4,5,1,Male,Divorced,Life Sciences,0
989,53,Operations,Analyst,14897,3,13,45,18,3,3,2,4,1,2,0,Female,Married,Medical,0
990,30,Finance,Analyst,19383,38,15,32,19,5,8,2,4,3,2,1,Male,Divorced,Other,0
991,60,Sales,Manager,11791,19,13,12,20,3,20,2,2,2,0,1,Male,Married,Life Sciences,0
992,20,Operations,Engineer,11664,24,15,51,20,5,19,2,4,2,2,1,Female,Single,Other,1
993,50,Operations,Analyst,11950,27,19,9,24,4,10,4,1,3,1,1,Female,Single,Medical,1
994,23,Sales,Manager,3535,11,7,23,15,8,16,2,3,4,5,1,Male,Married,Medical,0
995,27,HR,Specialist,12963,1,2,9,20,9,5,2,3,4,4,0,Female,Divorced,Life Sciences,0
996,22,Sales,Analyst,9477,13,18,40,15,8,20,1,1,3,2,0,Female,Married,Technical,1
997,40,Operations,Analyst,18741,21,0,30,13,3,9,3,3,2,1,0,Female,Divorced,Life Sciences,0
998,27,HR,Manager,13682,30,1,12,24,3,8,1,3,1,0,0,Female,Married,Technical,0
999,61,HR,Engineer,1798,22,14,2,17,7,11,4,4,4,0,1,Male,Single,Technical,0
1000,19,Sales,Analyst,2423,19,9,58,14,9,16,2,3,1,4,1,Female,Single,Life Sciences,0
1001,30,Operations,Specialist,14831,37,17,49,16,3,7,3,3,2,4,1,Male,Divorced,Medical,0
1002,57,Finance,Analyst,8078,3,13,51,18,1,15,3,3,1,1,0,Male,Married,Life Sciences,0
1003,19,Operations,Specialist,6375,14,16,33,22,1,24,2,2,3,4,0,Male,Divorced,Other,0
1004,37,IT,Executive,13754,23,12,48,22,0,29,2,1,4,4,0,Female,Single,Medical,0
1005,18,Finance,Executive,19686,24,0,27,25,4,21,4,4,4,0,0,Female,Divorced,Technical,0
1006,54,HR,Specialist,12405,0,4,18,23,5,20,4,3,3,1,1,Male,Married,Medical,0
1007,26,Finance,Engineer,14853,6,12,22,25,8,23,2,1,3,5,1,Male,Divorced,Life Sciences,1
1008,34,HR,Analyst,17382,30,13,44,25,4,17,2,3,4,4,0,Female,Married,Medical,0
1009,26,HR,Analyst,11163,11,2,31,14,5,6,2,2,4,1,1,Female,Married,Technical,0
1010,28,Finance,Executive,2441,4,14,12,20,5,15,2,2,4,2,0,Male,Single,Technical,0
1011,32,HR,Specialist,3407,37,18,32,23,2,8,3,3,2,0,0,Female,Married,Medical,0
1012,41,HR,Analyst,6337,11,16,33,14,3,7,4,3,2,5,0,Female,Married,Other,0
1013,55,IT,Analyst,15180,38,2,32,23,0,2,2,3,2,0,0,Male,Married,Technical,1
1014,52,Operations,Engineer,19127,17,15,55,13,3,13,2,2,1,0,1,Female,Divorced,Other,0
1015,47,Operations,Manager,7196,1,13,4,15,0,23,3,2,2,3,1,Female,Single,Technical,0
1016,48,IT,Executive,17726,9,11,55,11,4,29,1,1,4,1,0,Male,Divorced,Medical,0
1017,22,Finance,Executive,15043,14,11,2,12,7,6,2,4,2,2,0,Female,Divorced,Technical,1
1018,61,Sales,Manager,14115,29,10,59,0,7,29,3,4,4,4,1,Male,Single,Other,0
1019,31,Sales,Analyst,2966,16,16,6,11,4,5,3,2,3,2,1,Female,Divorced,Other,0
1020,28,Sales,Engineer,19850,3,7,23,11,9,20,1,4,1,1,0,Male,Divorced,Medical,0
1021,26,IT,Engineer,1875,6,16,21,17,1,1,4,3,1,0,0,Female,Married,Other,0
1022,51,IT,Executive,1762,30,19,44,17,5,29,4,1,3,3,0,Male,Divorced,Other,1
1023,29,HR,Engineer,13080,38,10,22,11,0,18,4,2,4,1,0,Female,Single,Medical,0
1024,52,Sales,Manager,11636,33,1,29,22,6,15,2,2,1,5,0,Female,Divorced,Technical,0
1025,52,Finance,Analyst,9333,5,9,59,23,3,23,4,4,2,5,1,Female,Married,Medical,0
1026,18,Finance,Manager,3393,37,9,17,15,4,10,2,3,4,1,1,Male,Divorced,Technical,0
1027,57,Sales,Specialist,9606,33,10,31,24,5,3,2,1,1,4,0,Female,Single,Technical,0
1028,39,Sales,Executive,13326,14,5,55,14,0,5,3,4,3,2,0,Male,Married,Technical,0
1029,46,Sales,Engineer,3152,13,3,52,12,8,24,4,2,4,2,0,Female,Divorced,Life Sciences,0
1030,25,IT,Specialist,2099,5,11,6,14,9,29,4,2,1,4,0,Female,Single,Technical,0
1031,28,IT,Engineer,19796,36,10,32,14,3,13,4,4,3,3,1,Female,Single,Medical,0
1032,58,IT,Analyst,10292,31,12,4,14,7,8,2,3,4,0,1,Female,Divorced,Medical,0
1033,54,Operations,Analyst,5137,2,4,48,12,4,22,2,1,2,0,0,Female,Divorced,Medical,0
1034,31,Finance,Analyst,11855,2,5,27,24,7,21,4,1,4,5,1,Female,Married,Life Sciences,0
1035,47,Finance,Engineer,17489,21,0,7,12,0,29,2,1,2,3,0,Male,Divorced,Other,1
1036,52,HR,Specialist,10790,21,5,14,13,7,2,2,1,4,4,0,Male,Married,Life Sciences,0
1037,38,IT,Analyst,7099,9,17,51,16,3,9,1,3,3,1,1,Female,Divorced,Medical,0
1038,54,Operations,Specialist,15842,2,8,3,21,1,17,1,2,2,2,0,Female,Single,Medical,0
1039,22,Operations,Engineer,15445,11,14,33,21,5,27,4,2,2,1,1,Female,Single,Other,0
1040,36,Finance,Specialist,12262,28,7,4,21,1,18,4,1,4,2,0,Female,Single,Life Sciences,0
1041,31,IT,Engineer,15812,16,18,32,23,4,13,1,1,1,1,0,Female,Single,Medical,0
1042,43,HR,Engineer,8882,6,15,56,11,1,1,2,1,2,4,0,Male,Married,Technical,1
1043,21,IT,Executive,10482,12,5,4,19,2,12,2,4,4,4,0,Female,Single,Technical,0
1044,42,Sales,Engineer,9207,1,5,37,13,5,20,3,4,3,3,1,Female,Married,Medical,0
1045,62,IT,Engineer,18630,3,2,33,13,0,20,4,2,4,1,0,Male,Married,Technical,0
1046,59,Sales,Manager,6133,9,9,57,0,5,21,4,2,4,1,1,Male,Married,Other,1
1047,42,Sales,Analyst,18804,38,0,25,25,2,5,4,1,2,3,1,Male,Divorced,Medical,1
1048,35,HR,Executive,10769,23,13,0,19,6,8,3,4,1,3,0,Female,Married,Life Sciences,0
1049,57,Finance,Executive,15278,16,3,3,25,1,27,3,3,3,4,1,Female,Divorced,Medical,0
1050,25,IT,Executive,8508,5,11,38,17,5,15,2,4,2,4,0,Female,Married,Other,0
1051,56,Sales,Manager,17023,18,5,53,0,7,27,1,2,2,5,1,Female,Divorced,Life Sciences,1
1052,57,IT,Engineer,5118,4,10,25,17,0,3,1,4,2,1,1,Female,Divorced,Other,0
1053,31,Finance,Analyst,1772,31,11,32,16,8,6,1,2,3,4,0,Male,Single,Technical,0
1054,49,Finance,Specialist,14507,9,9,32,18,4,28,2,1,1,4,0,Female,Married,Technical,0
1055,55,Operations,Engineer,19657,8,17,7,17,4,13,1,3,3,1,1,Female,Divorced,Technical,0
1056,50,Finance,Manager,4047,26,6,19,25,4,12,3,1,3,3,0,Female,Single,Other,0
1057,40,HR,Engineer,4664,12,6,15,14,5,19,3,1,1,1,0,Male,Married,Other,1
1058,32,Sales,Engineer,15914,18,10,20,17,1,29,4,3,3,0,1,Female,Single,Medical,0
1059,50,Operations,Manager,15827,20,3,44,23,5,18,1,3,4,1,1,Female,Divorced,Life Sciences,0
1060,42,HR,Executive,17076,23,19,54,24,3,24,3,3,3,0,0,Female,Single,Life Sciences,0
1061,34,IT,Executive,2446,37,0,55,20,7,1,4,2,2,1,1,Female,Single,Other,0
1062,50,Sales,Analyst,16193,3,12,25,19,8,25,1,1,3,0,0,Male,Married,Other,0
1063,64,Finance,Analyst,18390,23,17,22,21,8,27,1,2,2,0,0,Male,Divorced,Technical,0
1064,19,Sales,Executive,17040,34,8,17,25,7,7,3,3,3,1,1,Male,Married,Other,0
1065,31,IT,Specialist,8219,2,8,30,24,2,12,4,2,2,5,0,Female,Married,Technical,0
1066,57,Operations,Engineer,9935,3,8,51,21,9,10,4,3,2,4,1,Male,Single,Other,0
1067,57,Operations,Specialist,12850,36,9,41,12,3,29,3,4,2,2,0,Male,Divorced,Life Sciences,0
1068,56,Operations,Engineer,5090,39,1,11,24,0,12,3,3,1,4,0,Female,Married,Medical,0
1069,23,Finance,Executive,11564,34,5,0,19,8,11,3,1,3,0,0,Female,Divorced,Other,0
1070,23,HR,Analyst,19076,30,14,41,16,4,4,1,1,3,1,1,Male,Married,Technical,0
1071,20,HR,Analyst,19348,24,2,8,21,5,19,3,1,4,1,1,Male,Single,Medical,0
1072,24,Sales,Specialist,1890,39,10,2,13,2,6,3,2,4,1,0,Male,Married,Technical,0
1073,25,Finance,Analyst,14168,12,5,59,14,9,25,2,1,4,1,1,Male,Married,Technical,0
1074,59,Operations,Executive,13069,3,2,50,25,7,9,3,3,3,5,1,Female,Married,Medical,0
1075,32,Operations,Specialist,14529,13,10,25,18,6,20,3,4,1,2,0,Female,Divorced,Medical,1
1076,64,IT,Engineer,14607,12,14,8,16,0,10,1,1,2,3,1,Male,Single,Medical,0
1077,46,IT,Analyst,4060,26,12,41,13,9,5,4,2,3,0,1,Male,Divorced,Other,1
1078,50,Operations,Manager,7367,5,19,50,15,4,27,1,4,1,2,1,Male,Married,Medical,0
1079,47,Operations,Analyst,16784,16,9,15,19,9,13,2,1,1,4,0,Female,Single,Other,0
1080,56,Finance,Engineer,2711,35,5,23,23,8,9,3,1,3,3,0,Female,Divorced,Life Sciences,0
1081,44,HR,Specialist,10621,39,14,49,20,5,2,3,4,2,3,1,Female,Married,Life Sciences,1
1082,53,IT,Engineer,3039,34,17,13,16,7,18,3,1,1,1,0,Male,Single,Technical,0
1083,46,HR,Manager,18527,16,17,2,22,9,21,3,2,3,2,1,Female,Single,Technical,0
1084,55,Finance,Executive,10193,1,6,33,19,0,1,3,3,2,4,0,Male,Married,Other,1
1085,50,Operations,Analyst,10421,12,14,32,22,9,24,3,3,4,1,1,Male,Single,Technical,0
1086,54,HR,Specialist,19167,1,17,49,18,6,21,2,4,1,1,0,Female,Single,Life Sciences,0
1087,44,Operations,Executive,11810,27,17,23,13,2,12,3,3,1,5,1,Male,Divorced,Other,0
1088,50,Operations,Engineer,14244,25,19,8,25,8,10,3,1,3,0,0,Female,Single,Other,0
1089,21,Sales,Specialist,5886,21,8,12,19,5,2,3,1,3,3,1,Female,Divorced,Medical,0
1090,39,HR,Executive,18803,2,1,1,12,4,28,2,2,2,4,0,Male,Divorced,Other,0
1091,19,HR,Specialist,13742,34,7,6,17,7,9,3,3,4,3,0,Male,Divorced,Technical,0
